id,created_at,text,author.id,author.name,author.public_metrics.followers_count,public_metrics.like_count,public_metrics.retweet_count,lang,label,hashtags,tweet_entities
871819492778627072,2017-06-05T20:02:19.000Z,"intelligenza artificiale, studio: ""tra 45 anni computer saranno meglio di noi ogni campo"" https://t.co/zslen6oaml",18935802,Repubblica,3442508,22,27,it,it,[],"[('intelligenza artificiale', 'ORG'), ('45', 'CARDINAL'), ('anni', 'NORP')]"
1036152243672834048,2018-09-02T07:22:00.000Z,huge new step sex robot https://t.co/i4qkefheno,34655603,The Sun,2008120,9,4,en,en,[],[]
925780068466659328,2017-11-01T17:42:23.000Z,?puede un ordenador componer canciones mejor que un musico? https://t.co/bmanqjm80g por @jlmico,74453123,La Vanguardia,1323213,2,6,es,es,[],"[('un', 'ORG'), ('un', 'ORG')]"
1047040402996584448,2018-10-02T08:27:39.000Z,"rt @yannlegales: sylvain duranton, bcg gamma: <<l'intelligence artificielle est un enjeu managerial>> https://t.co/urtyjvgdqu via @figaro_eco...",8350912,Le Figaro,3636361,0,2,fr,fr,[],"[('un', 'ORG'), ('@figaro_eco', 'ORG')]"
447342325396946944,2014-03-22T12:01:36.000Z,"robot take jobs, human new 1%. @michaelbelfiore tell fight back http://t.co/dthoffnhyj",87818409,The Guardian,10673273,34,53,en,en,[],"[('1%', 'PERCENT')]"
1016387787111596032,2018-07-09T18:25:06.000Z,"rt @rep_tecno: creator, l'hamburger te lo cucina lo chef robot [news aggiornata alle 20:15] https://t.co/kjtfvmm5um",18935802,Repubblica,3442508,0,2,it,it,[],[]
735055523750387713,2016-05-24T10:31:08.000Z,"romanzi rosa, scrittori e poeti. google: ""cosi faremo parlare l'intelligenza artificiale come noi"" https://t.co/kf7x54muk3",18935802,Repubblica,3442518,6,4,it,it,[],"[('rosa', 'ORG')]"
263556676261642240,2012-10-31T08:23:02.000Z,arte &amp; tecno. parigi una mostra sui robot http://t.co/oeipl32b,18935802,Repubblica,3442520,1,6,it,it,[],"[('arte &amp', 'ORG'), ('tecno', 'PERSON')]"
565211125105827841,2015-02-10T18:10:07.000Z,google devoile son premier robot-chien toutes epreuves (video)\n>http://t.co/63grcrutny http://t.co/kh9mivfwro,38142665,Le Parisien,3125322,15,39,fr,fr,[],"[('google devoile son', 'ORG'), ('robot-chien', 'PERSON')]"
973852719504117760,2018-03-14T09:25:56.000Z,rt @bigbangfigaro: mounir mahjoubi concluera la journee du big bang eco le 10 avril salle wagram\ninscrivez-vous! https://t.co/plvvzqop4g...,8350912,Le Figaro,3636360,0,7,fr,fr,[],"[('la journee', 'PERSON'), ('big bang eco', 'PERSON'), ('10', 'CARDINAL'), ('wagram\\ninscrivez', 'PERSON')]"
787598407229661184,2016-10-16T10:17:47.000Z,zuckerberg cerca voce per il suo assistente robot jarvis si offre robert downey jr. https://t.co/po2cekqqro https://t.co/vr5gspbkqi,395218906,Corriere della Sera,2645037,7,2,it,it,[],"[('zuckerberg cerca', 'PERSON'), ('robert downey jr.', 'PERSON')]"
1147890516601823233,2019-07-07T15:30:00.000Z,"eerst schaken, toen go, nu videogames: kunstmatige intelligentie krijgt de ene na de andere videogame onder de knie en verslaat zelfs professionele gameteams https://t.co/mhusbe8ozk",3103261,de Volkskrant,831762,1,0,nl,nl,[],"[('kunstmatige', 'GPE'), ('krijgt de ene na de andere', 'PERSON'), ('verslaat zelfs professionele gameteams', 'PERSON')]"
1188017424597245953,2019-10-26T09:00:00.000Z,cloud computing: le pentagone choisit microsoft pour un contrat de 10 milliard de dollar https://t.co/pyypugcfnn,1283588581,l'Opinion,95439,0,1,fr,fr,[],"[('cloud computing', 'PERSON'), ('microsoft', 'ORG'), ('un', 'ORG'), ('contrat de 10', 'ORG')]"
792032545114296322,2016-10-28T15:57:28.000Z,men fantasise sex giant woman look virtual reality ultimate encounter https://t.co/pzagfenc2h https://t.co/endflbqo30,16887175,The Mirror,1358952,0,5,en,en,[],"[('https://t.co/endflbqo30', 'GPE')]"
1063355286591803392,2018-11-16T08:57:11.000Z,rt @materia_ciencia: tony blair cree que el desafio ma importante de la humanidad e el populismo ni el nacionalismo ni otra crisis eco...,7996082,EL PAÍS,8637694,0,47,es,es,[],"[('rt @materia_ciencia:', 'PERSON'), ('tony blair', 'PERSON'), ('el desafio ma importante de la', 'ORG'), ('el populismo ni el nacionalismo', 'ORG')]"
1166601955650801669,2019-08-28T06:42:35.000Z,"oggi su rep: ""quarant'anni da robot nel mondo di guerre stellari"" https://t.co/bhttngrvh8",18935802,Repubblica,3442508,5,3,it,it,[],"[('oggi su', 'PERSON')]"
733241428784996352,2016-05-19T10:22:34.000Z,"val, le robot de la nasa qui se prepare pour partir sur mar https://t.co/xgeu6ovgcw https://t.co/oaqkzudqml",181680549,Quentin Blanc,987,4,4,fr,fr,[],"[('de la nasa qui se', 'ORG')]"
1075511092380618753,2018-12-19T22:00:01.000Z,zijn weer iets slimmer dan dat vorig jaar waren. onze podcast het #volkskrantgeluid deelt onze eigen chef wetenschap @toniemudde zijn top drie van wetenschappelijke ontdekkingen dit jaar https://t.co/heg81jcxao,3103261,de Volkskrant,831676,0,0,nl,nl,['#volkskrantgeluid'],"[('dan dat', 'PERSON'), ('jaar waren', 'PERSON'), ('#', 'CARDINAL'), ('@toniemudde', 'ORG'), ('van wetenschappelijke', 'PERSON')]"
17246356783501312,2010-12-21T15:53:46.000Z,"gert-jan en anna zingen 't kroegje: gitarist, zanger en toetsenist gertjan van der weerd uit kampen speelt vr... http://bit.ly/govtxv",54479333,De Stentor,21940,0,0,nl,nl,[],"[('gert-jan', 'PERSON'), ('anna', 'GPE'), ('gertjan van der weerd', 'PERSON')]"
640150169565155328,2015-09-05T13:11:08.000Z,rt @ma_heller: die #ifa 360deg-video http://t.co/amalfuygdv von @flight_1 @welt @n24 #vr,8720562,WELT,1775549,0,6,de,de,"['#ifa', '#vr']","[('360deg', 'CARDINAL'), ('@welt @n24', 'ORG'), ('#vr', 'PERCENT')]"
483913998786904064,2014-07-01T10:04:22.000Z,robots: uk unveils plan become test bed robotics development missed boat 1970s: http://t.co/r8kt3sz30k,19663059,Times Technology,12930,2,3,en,en,[],"[('1970s', 'DATE')]"
1169990191186173952,2019-09-06T15:06:13.000Z,"la realite virtuelle, avenir alternatif du cinema ? https://t.co/rrmdll5eiu",92564226,Les Echos,1360025,1,1,fr,fr,[],"[('la', 'GPE')]"
723430946452578304,2016-04-22T08:39:12.000Z,"russian 'robot soldier' clear 3,000 isi explosive hidden palmyra site https://t.co/ndxaidjw0q https://t.co/ctvjs3tffc",16887175,The Mirror,1358952,5,12,en,en,[],"[('russian', 'NORP'), ('3,000', 'CARDINAL'), ('isi', 'ORG'), ('https://t.co/ctvjs3tffc', 'PERSON')]"
637978812853133312,2015-08-30T13:22:56.000Z,rt @jep_: wie virtual reality unser leben verandern wird - ein special @welt @n24 http://t.co/jatrrwoo9e http://t.co/swb2zbwjsa,8720562,WELT,1775549,0,17,de,de,[],"[('rt @jep', 'PERSON'), ('@welt @n24', 'ORG')]"
1093596217983021062,2019-02-07T19:43:51.000Z,une ia finit la symphonie ndeg8? \n<<le resultat laisse perplexe...>> #dissirifinismasymphonie https://t.co/4hcff403hi,8350912,Le Figaro,3636354,7,3,fr,fr,['#dissirifinismasymphonie'],"[('une ia finit la symphonie ndeg8', 'PERSON'), ('#', 'CARDINAL'), ('dissirifinismasymphonie', 'PERSON')]"
885459800544468992,2017-07-13T11:24:02.000Z,facebook's space app let live stream friend inside virtual reality world https://t.co/7rgt0kacdx,15438913,Daily Mail Online,2751137,13,6,en,en,[],[]
971386005856112640,2018-03-07T14:04:05.000Z,cauliflower-picking robot funded eu set replace migrant worker short-staffed farmer cornwall https://t.co/x1rkui8ay8,111556423,Daily Mail U.K.,684346,6,4,en,en,[],"[('eu', 'ORG')]"
532477249526980608,2014-11-12T10:17:23.000Z,en direct de l'agence spatiale europeenne http://t.co/imupfavgfr,68440549,Libération,3447211,1,3,fr,fr,[],[]
848454095954378752,2017-04-02T08:36:34.000Z,google sta studiando come dare la memoria all'intelligenza artificiale @lastampa https://t.co/juyx5j4pcu,6720322,Bruno Ruffilli,6203,6,8,it,it,[],"[('google sta studiando', 'PERSON'), ('artificiale @lastampa', 'ORG')]"
956260278097899527,2018-01-24T20:19:51.000Z,"rt @ottobrenove: caro amadeus, invece di scegliere una persona disabile, hai chiamato un robot? @lastampa https://t.co/stzi2xtlb4",29416653,La Stampa,1321208,0,2,it,it,[],"[('hai chiamato', 'ORG'), ('un', 'ORG')]"
1030088048292319232,2018-08-16T13:45:03.000Z,robot ruin 'where's wally' finding four second https://t.co/y9nz1jc0xw,15438913,Daily Mail Online,2751197,15,6,en,en,[],"[('four', 'CARDINAL'), ('second', 'ORDINAL'), ('https://t.co/y9nz1jc0xw', 'PERSON')]"
981136481304694784,2018-04-03T11:49:00.000Z,"el 43% de la empresas el 50% de la autoridades regulatorias consideran que existen riesgos asociados la inteligencia artificial, segun una encuesta de la que se hace eco @larazon_es https://t.co/nkgdi5auf4",1159701444,Silicon Alley Madrid,1396,1,2,es,es,[],"[('43%', 'PERCENT'), ('de la empresas', 'ORG'), ('50%', 'PERCENT'), ('la inteligencia', 'GPE'), ('encuesta de la', 'ORG'), ('@larazon_es https://t.co/nkgdi5auf4', 'LOC')]"
1034733248750997504,2018-08-29T09:23:25.000Z,intelligence artificielle : mais ou sont le femmes ? https://t.co/wrnyp017ku https://t.co/wahmblwzfz,92564226,Les Echos,1360007,6,5,fr,fr,[],"[('intelligence artificielle', 'ORG'), ('mais', 'PERSON'), ('https://t.co/wrnyp017ku https://t.co/wahmblwzfz', 'PERSON')]"
1206097336113324032,2019-12-15T06:23:07.000Z,"andrew viterbi: ""anche robot diventeranno degli intellettuali"" https://t.co/koz1ccjzta https://t.co/yp7usf8nde",29416653,La Stampa,1321224,1,1,it,it,[],"[('andrew viterbi', 'PERSON'), ('robot diventeranno degli', 'PERSON'), ('https://t.co/koz1ccjzta', 'ORG')]"
1017025737885437953,2018-07-11T12:40:05.000Z,rt @lacroix: #bioethique \n\n> #pma post-mortem\n> la congelation de #ovocytes\n> #intersexes\n> recherche sur l'#embryon\n> #intelligencearti...,12272292,La Croix,75795,0,13,fr,fr,"['#bioethique', '#pma', '#ovocytes', '#intersexes', '#embryon', '#intelligencearti']","[('#', 'CARDINAL'), (""l'#embryon\\n"", 'GPE')]"
1084697392253792256,2019-01-14T06:23:05.000Z,"sicurezza, meno vittime con l'intelligenza artificiale https://t.co/6vdbovupf4",1568408222,Repubblica Motori,6919,4,6,it,it,[],"[('meno vittime con', 'PERSON')]"
565792908373413889,2015-02-12T08:41:55.000Z,"et voila spot, le surprenant chien robot de google ! http://t.co/gufsbihsfq",308092719,Marie Visot,16091,4,7,fr,fr,[],"[('chien robot de google', 'PERSON')]"
618152673326571520,2015-07-06T20:20:56.000Z,rt @abc_tecnologia: nueva investigacion sobre los riesgos de la inteligencia artificial http://t.co/ojb9uuyleu,19923515,ABC.es,2243888,6,8,es,es,[],"[('de la inteligencia artificial', 'PERSON')]"
874925165859221504,2017-06-14T09:43:09.000Z,"video. cozmo, le robot dote d'emotions, arrive en france https://t.co/ibqxgj9cvx",38142665,Le Parisien,3125321,1,5,fr,fr,[],"[('cozmo', 'ORG'), ('france', 'GPE')]"
784798709926260736,2016-10-08T16:52:47.000Z,crozza trasforma di battista <<dibba robot d'acciaio>> contro la disonesta video https://t.co/idaiemztza https://t.co/zzl6ujv0vw,395218906,Corriere della Sera,2645037,10,5,it,it,[],"[('disonesta', 'NORP'), ('https://t.co/idaiemztza', 'ORG')]"
1073201141406666752,2018-12-13T13:01:05.000Z,sound perfectly reasonable https://t.co/hi3b7hhlhd,138749160,Metro,357471,3,3,en,en,[],[]
1067149744479191040,2018-11-26T20:15:00.000Z,el primer robot que explorara el subsuelo del planeta rojo se ha posado ya en marte . te lo cuenta @lagamez\nhttps://t.co/8ax7igdzef,15442630,El Correo,169643,8,6,es,es,[],"[('el primer robot', 'ORG'), ('el subsuelo del planeta', 'PERSON'), ('rojo se', 'PERSON')]"
1105352371318804480,2019-03-12T06:18:36.000Z,"notare, zieht euch warm an! die @deutscheboerse macht ernst mit der #blockchain, schreiben daniel mohr und @hwieduwilt @faz_finanzen. https://t.co/dfu9acciag",2797676398,Philipp Krohn,2578,0,1,de,de,['#blockchain'],"[('zieht', 'PERSON'), ('#', 'CARDINAL'), ('schreiben daniel mohr', 'ORG'), ('und', 'CARDINAL'), ('@hwieduwilt @faz_finanzen', 'ORG')]"
1128195078294577152,2019-05-14T07:07:22.000Z,"con un tweet dave clark, vicepresidente per le operazioni di amazon, ha annunciato l'introduzione di lavoratori automatici per gestire l'imballaggio degli ordini del clienti e mandarli spedizione.\n\nhttps://t.co/ottehzc8wh",29416653,La Stampa,1321208,1,1,it,it,[],"[('con', 'ORG'), ('un', 'ORG'), ('dave clark', 'PERSON'), ('del clienti e mandarli', 'PERSON')]"
1042074410650427397,2018-09-18T15:34:34.000Z,rt @leparisien_eco: google mise sur paris pour doper s recherches en intelligence artificielle #economie https://t.co/znwvla2mrs,38142665,Le Parisien,3125322,0,4,fr,fr,['#economie'],"[('rt @leparisien_eco', 'PERSON'), ('google mise', 'ORG'), ('paris', 'GPE'), ('economie', 'MONEY')]"
817324412324220929,2017-01-06T10:58:19.000Z,petit annuaire de start-up de la #frenchtech au @ces par @gbregeras avec @seven_hugs @wairfr @yumii_io etc https://t.co/cieo2ciy7x,19238293,Nicolas Rauline,6339,18,20,fr,fr,['#frenchtech'],"[('petit annuaire de start-up', 'PERSON'), ('@seven_hugs @wairfr @yumii_io', 'ORG')]"
991348269518376960,2018-05-01T16:07:00.000Z,russian use 'shooting robot' kill 11 suspected terrorist world cup https://t.co/2txldtemr0 https://t.co/styebubumk,16887175,The Mirror,1358952,10,4,en,en,[],"[('russian', 'NORP'), ('11', 'CARDINAL')]"
816907046075375616,2017-01-05T07:19:51.000Z,tried work day vr headset never https://t.co/nzzojkwtfl,87818409,The Guardian,10673271,18,9,en,en,[],"[('https://t.co/nzzojkwtfl', 'ORG')]"
748775209209999360,2016-07-01T07:08:16.000Z,darum wollen jetzt auch die banken bei #blockchain mitmischen (eur) @blendlede https://t.co/gknhjusrxr https://t.co/ngf3ggy3w9,74951679,nd.Aktuell,56487,1,3,de,de,['#blockchain'],"[('#', 'CARDINAL'), ('blockchain mitmischen', 'PERSON')]"
1150792438631428096,2019-07-15T15:41:12.000Z,cientificos estadounidenses han creado un nuevo algoritmo partir de tecnicas de aprendizaje profundo para tratar de resolver sofisticados problemas combinatorios https://t.co/4ogiohxptn,74453123,La Vanguardia,1323213,7,3,es,es,[],"[('cientificos', 'NORP'), ('han creado un nuevo', 'ORG'), ('de tecnicas de', 'PERSON'), ('para tratar de resolver', 'PERSON')]"
1182652311891566592,2019-10-11T13:40:58.000Z,"@netflixes @carlescols #series se ha estrenado la 5a temporada de #peakyblinders, una autentica leccion de historia britanica. \n\nrecomendacion para este fin de semana. si quieres ver otras, tira del hilo \nhttps://t.co/k39wpnf9ij",198829810,El Periódico,727974,7,2,es,es,"['#series', '#peakyblinders']","[('@netflixes @carlescols', 'ORG'), ('5a', 'CARDINAL'), ('#', 'CARDINAL'), ('de historia', 'PERSON'), ('tira del hilo \\nhttps://t.co', 'PERSON')]"
1039486257125122049,2018-09-11T12:10:11.000Z,rt @bigbangfigaro: l'intelligence augmentee va revolutionner la prise de decision \nhttps://t.co/2qrzqnze1o via @figarotech #bigbangsante...,8350912,Le Figaro,3636361,0,6,fr,fr,['#bigbangsante'],[]
1076111305977802753,2018-12-21T13:45:03.000Z,mosque move: 600-year-old holy building split two taken robot transporter new site https://t.co/2qvoa5tiue,15438913,Daily Mail Online,2751197,9,7,en,en,[],"[('600-year-old', 'DATE'), ('two', 'CARDINAL')]"
905546303970693123,2017-09-06T21:40:37.000Z,"los condicionantes necesarios para el desarrollo de la inteligencia artificial, segun samsung https://t.co/h8vzhrmuas por @lydianatour",19923515,ABC.es,2243887,7,6,es,es,[],"[('los condicionantes', 'ORG'), ('para el desarrollo de la', 'PERSON'), ('samsung', 'ORG')]"
1125414918239309825,2019-05-06T15:00:00.000Z,"se anche un omicidio, guerra citta, viene deciso da una macchina, programmato e compiuto sulla base di calcoli, software e previsioni automatizzate, non c'e ritorno https://t.co/clknuwcuns",85852409,L'Espresso,589139,19,12,it,it,[],"[('anche un omicidio', 'ORG'), ('guerra citta', 'ORG')]"
1202980038536093697,2019-12-06T15:56:06.000Z,"amico, il robot che disegna la gioconda [aggiornamento delle 16:53] https://t.co/djzkrjyzwh",1552707138,Repubblica Tecnologia,15627,3,2,it,it,[],"[('amico', 'ORG'), ('delle 16:53] https://t.co/djzkrjyzwh', 'PERSON')]"
992588451756367872,2018-05-05T02:15:02.000Z,la proxima frontera de la inteligencia artificial: sistemas que dudan de si mismos https://t.co/bdme8rom6g en @elpais_retina,7996082,EL PAÍS,8637694,49,34,es,es,[],"[('la proxima frontera de la', 'ORG'), ('sistemas que dudan de si mismos', 'PERSON')]"
970898331076571136,2018-03-06T05:46:15.000Z,#tecnologia delincuentes con mucha inteligencia artificial https://t.co/fnmh9i1mjp https://t.co/uwmt0lc6j1,112694236,La Razón,577298,0,1,es,es,['#tecnologia'],"[('tecnologia', 'GPE')]"
716311787176665089,2016-04-02T17:10:13.000Z,tres lectores ya tienen este magnifico robot de cocina programable https://t.co/kd2kopumdv https://t.co/frhskpscsd,19923515,ABC.es,2243927,6,2,es,es,[],"[('magnifico robot de cocina', 'PERSON')]"
733927852362465280,2016-05-21T07:50:10.000Z,la cina punta sui robot tedeschi per costruire il boom dei consumi interni https://t.co/gkhyuebcn4,29416653,La Stampa,1321224,0,3,it,it,[],"[('la cina', 'ORG')]"
1006574151614828545,2018-06-12T16:29:13.000Z,un robot demineur serait sur place #petitesecuries https://t.co/8wzbr1h5or,1316358835,Valentine Arama,4189,15,10,fr,fr,['#petitesecuries'],"[('un', 'ORG'), ('#', 'CARDINAL')]"
1035079676299894784,2018-08-30T08:20:00.000Z,ninos seducidos por el robot https://t.co/bjxb8abs3w informa @mayterius,74453123,La Vanguardia,1323203,0,1,es,es,[],"[('informa', 'NORP')]"
654780558531166208,2015-10-15T22:07:05.000Z,"manifattura, da stampa 3d e robot 39mila posti e 8 miliardi http://t.co/shna2hh5vc",29416653,La Stampa,1321224,4,10,it,it,[],"[('manifattura', 'GPE'), ('3d', 'CARDINAL'), ('39mila', 'CARDINAL'), ('8', 'CARDINAL')]"
740101772971147264,2016-06-07T08:43:07.000Z,"google, l'intelligenza artificiale alle prese con la musica: la prima melodia di magenta https://t.co/vdfxjs0dqi",18935802,Repubblica,3442518,3,5,it,it,[],"[('google', 'ORG'), ('prese', 'NORP'), ('la musica', 'FAC'), ('la prima', 'ORG'), ('magenta', 'GPE')]"
976765654765273088,2018-03-22T10:20:54.000Z,"wenn der banker den gartner vorbeischickt: um filialen und arbeitsplatze zu erhalten, testen volksbanken neue einnahmequellen. #privatsekretar #beyondbanking #vrbanksudpfalz #volksbankdornstetten #weltamsonntag https://t.co/ry5hpjzyq3 via @welt",2282287146,Karsten Seibel,1761,4,5,de,de,"['#privatsekretar', '#beyondbanking', '#vrbanksudpfalz', '#volksbankdornstetten', '#weltamsonntag']","[('wenn der banker den', 'PERSON'), ('neue einnahmequellen', 'ORG'), ('#', 'CARDINAL'), ('#beyondbanking #', 'MONEY'), ('#', 'CARDINAL'), ('https://t.co/ry5hpjzyq3', 'PERSON')]"
390175301067476992,2013-10-15T18:00:15.000Z,meurtre de patricia bouchon : le portrait robot d'un suspect diffuse http://t.co/ixreiz9oas,68440549,Libération,3447211,1,2,fr,fr,[],"[('meurtre de patricia', 'PERSON')]"
707527072659460096,2016-03-09T11:22:53.000Z,rt @massimosideri: il primo match all'intelligenza artificiale: 1-0. battuto il federer della dama cinese https://t.co/cqpxfl5n88,395218906,Corriere della Sera,2645037,0,6,it,it,[],"[('@massimosideri', 'PRODUCT'), ('1', 'CARDINAL'), ('cinese', 'NORP')]"
770064398140473344,2016-08-29T01:03:54.000Z,#rediff kiabi recrute un robot pour divertir s client https://t.co/aotvvpucli https://t.co/lrqbqfjxgk,8350912,Le Figaro,3636356,5,5,fr,fr,['#rediff'],"[('#', 'CARDINAL'), ('rediff kiabi', 'PERSON'), ('un', 'ORG')]"
1057293360476631041,2018-10-30T15:29:15.000Z,"entrevista | ramus malek: ""quien busque autenticidad en 'bohemian rhapsody', que vaya ver un documental"". el protagonista de 'mr. robot' interpreta freddie mercury en esta controvertida aproximacion la figura del legendario cantante de queen https://t.co/ej2rshsa7d",198829810,El Periódico,727974,5,3,es,es,[],"[('entrevista |', 'PERSON'), ('un', 'ORG'), (""el protagonista de '"", 'ORG'), ('robot', 'PERSON'), ('freddie', 'ORG'), ('la figura', 'FAC'), ('del legendario', 'PERSON'), ('https://t.co/ej2rshsa7d', 'PERSON')]"
773243912026746880,2016-09-06T19:38:09.000Z,would pay ps450 this? alcatel launch smartphone-free vr headset https://t.co/yxvdoixdbg https://t.co/wrhrgqhzlf,15438913,Daily Mail Online,2751197,10,9,en,en,[],"[('ps450', 'CARDINAL'), ('https://t.co/yxvdoixdbg https://t.co/wrhrgqhzlf', 'PERSON')]"
600575694754738176,2015-05-19T08:16:18.000Z,rt @lenbloemhof: het profavontuur van honkballer nick urbanus de v ten einde: 'ik leefde som al robot' http://t.co/makvwddb67 http...,3103261,de Volkskrant,831762,0,2,nl,nl,[],"[('@lenbloemhof', 'GPE'), ('profavontuur van honkballer', 'PERSON'), ('nick urbanus de v', 'PERSON'), ('ten', 'CARDINAL'), (""al robot'"", 'PERSON')]"
875457955923099648,2017-06-15T21:00:16.000Z,meet shimon: ai-powered robot write play music studying two million piece data https://t.co/fpxvme52ji,15438913,Daily Mail Online,2751137,16,9,en,en,[],"[('two million', 'CARDINAL')]"
1003975803409846272,2018-06-05T12:24:19.000Z,"norman, quando l'intelligenza artificiale e psicopatica https://t.co/8bz4l197bd",1552707138,Repubblica Tecnologia,15627,11,10,it,it,[],"[('norman', 'PERSON'), (""quando l'intelligenza"", 'PERSON')]"
1119133530364227584,2019-04-19T07:00:00.000Z,video le robot quadrupedes de boston dynamic peuvent tirer un camion. @le_figaro @bostondynamics #robot #ia #bigbangeco \nhttps://t.co/dmxrqwcqk6,877164499823939585,Big Bang Figaro,1778,1,1,fr,fr,"['#robot', '#ia', '#bigbangeco']","[('un', 'ORG'), ('#ia', 'MONEY'), ('bigbangeco \\nhttps://t.co/dmxrqwcqk6', 'ORG')]"
832176363884933120,2017-02-16T10:34:40.000Z,geschiedenis van de robot science museum londen: robot zijn van alle tijden https://t.co/obq9ctcs5y https://t.co/ubgw09a9jw,3103261,de Volkskrant,831762,1,2,nl,nl,[],"[('geschiedenis van de robot science museum londen', 'PERSON'), ('robot zijn van alle tijden', 'PERSON')]"
921376182565777409,2017-10-20T14:02:54.000Z,"blockchain no esta cambiando la vida, aunque no demo cuenta https://t.co/khbbuicpxg por juan pablo garcia",74453123,La Vanguardia,1323203,4,3,es,es,[],"[('juan', 'NORP')]"
1060601756906872833,2018-11-08T18:35:38.000Z,die software von finalist @enwaytech macht au kehrmaschinen intelligente\n#reinigungsroboter. gefuttert mit #daten au einem mix von #sensoren finden diese selbststandig ihren weg. #thespark #robotics #journalismuslive,5776022,Handelsblatt,364724,0,0,de,de,"['#reinigungsroboter', '#daten', '#sensoren', '#thespark', '#robotics', '#journalismuslive']","[('@enwaytech macht', 'ORG'), ('kehrmaschinen intelligente\\n#reinigungsroboter', 'PERSON'), ('gefuttert mit', 'PERSON'), ('daten', 'MONEY'), ('#thespark', 'MONEY'), ('#', 'CARDINAL')]"
539863573057785857,2014-12-02T19:28:00.000Z,artificial intelligence could spell end human race - stephen hawking http://t.co/2cjyde2k8a,87818409,The Guardian,10673271,39,88,en,en,[],[]
1057594563680985088,2018-10-31T11:26:07.000Z,rt @mirrormoney: bitcoin turn 10 - next first ever blockchain based cryptocurrency https://t.co/pxqtqv5xau https://t.co/hcmi...,16887175,The Mirror,1358952,0,3,en,en,[],"[('rt @mirrormoney', 'PERSON'), ('10 - next first', 'DATE')]"
1167365353740980224,2019-08-30T09:16:03.000Z,l'intelligenza artificiale e qui: se con una app fai persino il teatro delle ombre cinesi https://t.co/vogpuv8x0d,18935802,Repubblica,3442508,0,0,it,it,[],"[(""l'intelligenza artificiale e qui:"", 'ORG')]"
972512854803927042,2018-03-10T16:41:47.000Z,"weiter geht's auf der #sxsw: gestern wichtig war und heute wichtig wird - die videokolumne von @smatthes und @bweddeling ""blockchain wird unseren alltag bestimmen"" #howdytomorrow https://t.co/vutlrjxjyz",555808889,Johannes Steger,998,2,3,de,de,"['#sxsw', '#howdytomorrow']","[(""weiter geht's"", 'PERSON'), ('#', 'CARDINAL'), ('sxsw', 'PERSON'), ('videokolumne von @smatthes', 'PERSON')]"
769456960252948480,2016-08-27T08:50:09.000Z,crean el primer robot sin presencia de electronica https://t.co/wbzmuaeztn https://t.co/lv1d5sfwp5,74453123,La Vanguardia,1323203,10,13,es,es,[],"[('presencia de electronica https://t.co/wbzmuaeztn', 'PERSON')]"
976720604190662656,2018-03-22T07:21:53.000Z,"siria app: ""hemos tenido que inventar una inteligencia artificial para que vuelvas conectar con un problema real"" https://t.co/xglqavmbk0 @apps4citizens",198829810,El Periódico,727974,1,0,es,es,[],"[('un', 'ORG'), ('@apps4citizens', 'NORP')]"
628841690690777088,2015-08-05T08:15:17.000Z,il futuro tra umani e umanoidi. l'intervista di @riccardoluna roberto cingolani http://t.co/ohnquxsj2u #innogame http://t.co/ajktp78hby,2398052376,Repubblica Next,7437,8,16,it,it,['#innogame'],"[('il futuro tra umani', 'PERSON'), (""l'intervista di @riccardoluna"", 'PERSON'), ('#', 'CARDINAL')]"
771719916999368704,2016-09-02T14:42:20.000Z,cinema immersif : l'art du recit bouleverse #vr https://t.co/sbjijfdvpm,49629954,Faustine Vincent,13005,14,8,fr,fr,['#vr'],"[('#', 'CARDINAL'), ('https://t.co/sbjijfdvpm', 'ORG')]"
1094959243390681090,2019-02-11T14:00:01.000Z,enquete. le question d'ethique dans l'intelligence artificielle sont passees de la science-fiction au monde reel &gt;&gt; https://t.co/dwfwwohbyu https://t.co/9ya0ns03xu,971742835497226240,Les Echos Intelligence Artificielle,6601,1,4,fr,fr,[],"[(""d'ethique"", 'NORP'), ('passees de la', 'ORG')]"
745606013798195200,2016-06-22T13:15:01.000Z,creepy brilliant? robot choir sings beethoven symphony https://t.co/rvfiee1g8i https://t.co/rtyorddnx3,16887175,The Mirror,1358952,5,4,en,en,[],"[('creepy', 'NORP')]"
750950689917046784,2016-07-07T07:12:51.000Z,bollitore wifi e robot 16 nuovi gadget <<smart>> da avere cucina https://t.co/mrorvbg9io https://t.co/e8ejp5syck,395218906,Corriere della Sera,2645085,15,8,it,it,[],"[('16', 'CARDINAL')]"
741271708921921536,2016-06-10T14:12:02.000Z,love machine: human soon lose virginity romping sex robot https://t.co/bwrllqjkvu https://t.co/mlwavweyoh,34655603,The Sun,2008120,2,2,en,en,[],[]
881805967351992321,2017-07-03T09:25:00.000Z,robot trained clean https://t.co/wltimu1j13,38142380,Evening Standard,667740,2,4,en,en,[],[]
725603206131277824,2016-04-28T08:31:00.000Z,'robot car banned' say driver https://t.co/7asse3vpqh https://t.co/qitghbvcv8,16887175,The Mirror,1358952,5,5,en,en,[],"[('https://t.co/7asse3vpqh', 'GPE')]"
604074028324753409,2015-05-28T23:57:26.000Z,google claim new version android could double battery life http://t.co/cehpw2wffm,15438913,Daily Mail Online,2751197,11,11,en,en,[],"[('google', 'ORG'), ('http://t.co/cehpw2wffm', 'ORG')]"
